snapshot_id,model_id,timestamp,symbol,entry_oid,entry_time,entry_price,current_price,quantity,risk_usd,confidence,index_col,margin,leverage,wait_for_fill,tp_oid,sl_oid,oid,liquidation_price,commission,slippage,closed_pnl,unrealized_pnl,exit_profit_target,exit_stop_loss,exit_invalidation_condition
gpt-5_128,gpt-5,1761202699.304876,SOL,209606324701,1761158866.05567,180.46,186.915,-13.84,75,0.64,,159.76816,10,False,209606397494,209606420503,209606324701,193.5940899478,2.1190260000000003,0,-1.12,-88.9912,169.61,185.84,Close early only if a 4h candle closes above 184.5 AND the 4h MACD histogram increases for 2 consecutive bars.
gemini-2.5-pro_128,gemini-2.5-pro,1761202855.263413,XRP,208756962320,1761092541.916494,2.4262,2.41305,-965,78.1,0.6,,167.997533,15,False,-1,-1,208756962320,2.5240884954,1.986513,0,-1.05,12.6415,2.26642,2.50924,4-hour 20-period EMA crosses back above the 50-period EMA.
gemini-2.5-pro_128,gemini-2.5-pro,1761202855.263413,DOGE,209137577145,1761126065.784455,0.19058,0.19436,-12264,55.2,0.6,,186.700751,10,False,-1,-1,209137577145,0.1995937899,1.984909,0,-1.05,-46.23528,0.18153,0.19504,If the 4-hour 20-period EMA crosses above the 50-period EMA.
gemini-2.5-pro_128,gemini-2.5-pro,1761202855.263413,BTC,208734391135,1761090885.187177,108440,110181.5,-0.13,273.4,0.75,,477.098006,20,False,208734469119,208734498929,208734391135,112445.4169496676,12.683739000000001,0,-6.34,-226.33,102958.59,110545.07,The 4-hour 20-period EMA crosses back above the 50-period EMA.
gemini-2.5-pro_128,gemini-2.5-pro,1761202855.263413,ETH,208821913224,1761097515.531172,3862.2,3886.35,-1.18,151.71,0.65,,273.922553,15,False,208821973330,208821995397,208821913224,4037.6840752742,3.8729579999999997,0,-2.05,-28.438,3538.185,3988.516,The 4-hour 20-period EMA crosses back above the 50-period EMA.
gemini-2.5-pro_128,gemini-2.5-pro,1761202855.263413,SOL,208812550584,1761096731.34937,185.71,187.255,-13.87,129.31,0.65,,235.428753,10,False,208812613060,208812630068,208812550584,199.2428827264,2.1903189999999997,0,-1.16,-21.3598,167.297,195.179,The 4-hour 20-period EMA crosses back above the 50-period EMA.
gemini-2.5-pro_128,gemini-2.5-pro,1761202855.263413,BNB,208340771858,1761061406.588574,1107.3,1108.15,-3.93,217.74,0.62,,429.745386,10,False,208340854501,208340871376,208340771858,1159.5714009451,3.918258,0,-1.96,-3.537,996.99,1163.13,If the 4-hour 20-period EMA crosses above the 50-period EMA.
grok-4_128,grok-4,1761202894.875956,XRP,206787882116,1760933869.929658,2.4347,2.41195,2303,224.41,0.65,,505.120842,10,False,-1,-1,206787882116,2.2485828999,0.878683,0,-2.52,-52.969,2.725,2.336,If 4-hour MACD crosses below -0.05
grok-4_128,grok-4,1761202894.875956,DOGE,204608277516,1760739426.489447,0.186354,0.194175,68396,637.876,0.65,,1807.195383,10,False,-1,-1,204608277516,0.1765762839,0.442767,0,-5.74,534.57826,0.214303,0.177039,If price closes below 0.18 on 4-hour timeframe
grok-4_128,grok-4,1761202894.875956,ETH,209903263292,1761182332.721165,3821.3,3884.85,-1.58,242,0.65,,501.614922,10,False,209903307599,209903324901,209903263292,4119.6841164061,5.135061,0,-2.72,-100.014,3517.13,3976.01,If 4-hour MACD crosses above -20
grok-4_128,grok-4,1761202894.875956,BTC,210091936986,1761201123.987606,109910,110128.5,-0.07,245.754,0.7,,751.688986,10,False,210092003288,210092022026,210091936986,119366.3348994709,6.53748,0,-3.46,-14.7,100034.34,113229.22,If 4-hour MACD crosses above -200
grok-4_128,grok-4,1761202894.875956,BNB,204618969527,1760740463.030889,1076.9,1106.85,7.07,229.5,0.65,,976.858041,10,False,204618980456,204618994700,204618969527,1019.5058377131,2.90763,0,-3.43,210.686,1142.958,1045.896,If 4-hour MACD crosses below -40
deepseek-chat-v3.1_128,deepseek-chat-v3.1,1761202928.185924,XRP,209776191762,1761171875.034281,2.3357,2.41085,6837,400,0.65,,1303.135735,20,False,-1,-1,209776191762,2.2768199825,0.827772,0,-7.19,511.4076,2.453,2.2778,If the price closes below 2.30 on a 3-minute candle
deepseek-chat-v3.1_128,deepseek-chat-v3.1,1761202928.185924,DOGE,204672918246,1760745927.4436,0.184574,0.194115,27858,257.13,0.65,,777.000624,10,False,-1,-1,204672918246,0.1749142401,0.517746,0,-2.31,264.24561,0.212275,0.175355,If the price closes below 0.180 on a 3-minute candle
deepseek-chat-v3.1_128,deepseek-chat-v3.1,1761202928.185924,BTC,206132712257,1760879536.139365,107343,110045.5,0.12,619.2345,0.75,,1597.331759,10,False,206132723593,206132736980,206132712257,97949.2678565401,1.352038,0,-5.8,323.16,118136.15,102026.675,If the price closes below 105000 on a 3-minute candle
deepseek-chat-v3.1_128,deepseek-chat-v3.1,1761202928.185924,ETH,209201882654,1761131441.698667,3794.9,3881.85,3.11,334.24,0.7,,1443.647988,10,False,209201913663,209201958391,209201882654,3486.8413321084,0.74638,0,-5.31,268.704,4005.042,3682.104,If the price closes below 3700 on a 3-minute candle
deepseek-chat-v3.1_128,deepseek-chat-v3.1,1761202928.185924,SOL,204642432133,1760742854.739914,182.8,186.965,81.81,499.504,0.7,,1331.267663,15,False,204642440174,204642449911,204642432133,175.0536651466,0.225392,0,-6.73,339.5115,201.081,176.713,If the price closes below 175 on a 3-minute candle
deepseek-chat-v3.1_128,deepseek-chat-v3.1,1761202928.185924,BNB,208723829594,1761090086.247724,1052.1,1105.9,8.23,435,0.65,,1307.024285,10,False,208723847651,208723861925,208723829594,996.9345417919,3.896452,0,-3.9,442.774,1158.38,1000.39,If the price closes below 950 on a 3-minute candle
qwen3-max_128,qwen3-max,1761202944.212583,BTC,208968549342,1761110857.696569,107993,110075.5,1.96,403.75,0.88,,14535.93546,20,False,208968572628,208968581802,208968549342,103954.1330612245,1.20045,0,-95.25,4072.88,112253.96,105877.7,4-hour close below 105000
claude-sonnet-4-5_128,claude-sonnet-4-5,1761203451.897098,XRP,204655970889,1760744224.108066,2.3031,2.40825,5164,594.7,0.62,,2027.421574,8,False,-1,-1,204655970889,2.0673776293,0.069438,0,-5.35,543.2528,2.6485,2.1877,"BTC breaks below 105,000, confirming deeper market correction"
claude-sonnet-4-5_128,claude-sonnet-4-5,1761203451.897098,DOGE,208890703589,1761103667.460709,0.193191,0.194055,53921,650,0.68,,1347.704071,8,False,-1,-1,208890703589,0.1779536335,1.01404,0,-4.69,46.31216,0.229,0.181,"BTC breaks below 105,000, confirming broader market correction"
claude-sonnet-4-5_128,claude-sonnet-4-5,1761203451.897098,BNB,210036024832,1761195721.325505,1083.9,1105.05,7.25,314.55,0.65,,936.764156,10,False,210036033028,210036047739,210036024832,1027.1485798911,0.215479,0,-3.54,152.975,1192.35,1040.59,RSI 7-period drops below 25 confirming persistent downtrend
buynhold_btc_128,buynhold_btc,1761205135.544976,BTC,-1,1760740869.658217,106848.5,109324.5,0.09355,0,0,-1,10231.6298,1,False,-1,-1,-1,0,4.5,0,0,231.6298,,,
gpt-5_129,gpt-5,1761206376.298994,XRP,209211935882,1761131980.951507,2.3989,2.40645,-1504,45,0.58,,167.563395,20,False,-1,-1,209211935882,2.4564993481,3.0631770000000005,0,-1.62,-11.4304,2.3349,2.4247,Close early only if a 4h candle closes above 2.43 AND the 4h MACD histogram increases for 2 consecutive bars.
gpt-5_129,gpt-5,1761206376.298994,DOGE,209198596189,1761131260.491936,0.188711,0.193845,7907,45,0.61,,189.669538,10,False,-1,-1,209198596189,0.1788025816,0.51631,0,-0.67,40.63131,0.1985,0.18268,Close early only if a 4h candle closes below 0.183 AND the 4h MACD histogram turns negative for 2 consecutive bars.
gpt-5_129,gpt-5,1761206376.298994,BTC,210131632249,1761204476.126321,109538,109282.5,0.05,62.5,0.62,,258.90424,20,False,210131645730,210131650685,210131632249,105422.6989367089,2.19076,0,-2.46,-12.75,112880.2,108089.81,Close early only if a 4h candle closes below 108500 AND the 4h MACD histogram decreases for 2 consecutive bars.
gpt-5_129,gpt-5,1761206376.298994,ETH,209904774190,1761182468.90317,3818.6,3879.2,-1.57,125,0.63,,202.18284,20,False,209904795787,209904817088,209904774190,3929.5871362558,5.09808,0,-2.7,-95.456,3659.212,3898.369,Close early only if a 4h candle closes above 3920 AND the 4h MACD histogram increases for 2 consecutive bars.
gpt-5_129,gpt-5,1761206376.298994,SOL,209606324701,1761158866.05567,180.46,187.315,-13.84,75,0.64,,153.987783,10,False,209606397494,209606420503,209606324701,193.5963755111,2.1190260000000003,0,-1.12,-94.804,169.61,185.84,Close early only if a 4h candle closes above 184.5 AND the 4h MACD histogram increases for 2 consecutive bars.
gpt-5_129,gpt-5,1761206376.298994,BNB,210136410248,1761204885.922009,1103,1108.85,-1.81,40,0.61,,188.545529,10,False,210136478602,210136495274,210136410248,1155.2083814786,1.698571,0,-0.9,-10.498,1062.85,1124.61,Close early only if a 4h candle closes above 1128 AND the 4h MACD histogram increases for 2 consecutive bars.
gemini-2.5-pro_129,gemini-2.5-pro,1761206396.202364,XRP,208756962320,1761092541.916494,2.4262,2.40645,-965,78.1,0.6,,174.366533,15,False,-1,-1,208756962320,2.5240884954,1.986513,0,-1.05,19.0105,2.26642,2.50924,4-hour 20-period EMA crosses back above the 50-period EMA.
gemini-2.5-pro_129,gemini-2.5-pro,1761206396.202364,DOGE,209137577145,1761126065.784455,0.19058,0.193885,-12264,55.2,0.6,,192.587471,10,False,-1,-1,209137577145,0.1995937899,1.984909,0,-1.05,-40.34856,0.18153,0.19504,If the 4-hour 20-period EMA crosses above the 50-period EMA.
gemini-2.5-pro_129,gemini-2.5-pro,1761206396.202364,BTC,208734391135,1761090885.187177,108440,109288.5,-0.13,273.4,0.75,,593.968006,20,False,208734469119,208734498929,208734391135,112445.4169496676,12.683739000000001,0,-6.34,-109.46,102958.59,110545.07,The 4-hour 20-period EMA crosses back above the 50-period EMA.
gemini-2.5-pro_129,gemini-2.5-pro,1761206396.202364,ETH,208821913224,1761097515.531172,3862.2,3879.05,-1.18,151.71,0.65,,282.418553,15,False,208821973330,208821995397,208821913224,4037.6840752742,3.8729579999999997,0,-2.05,-19.942,3538.185,3988.516,The 4-hour 20-period EMA crosses back above the 50-period EMA.
gemini-2.5-pro_129,gemini-2.5-pro,1761206396.202364,SOL,208812550584,1761096731.34937,185.71,187.385,-13.87,129.31,0.65,,234.041753,10,False,208812613060,208812630068,208812550584,199.2428827264,2.1903189999999997,0,-1.16,-22.7468,167.297,195.179,The 4-hour 20-period EMA crosses back above the 50-period EMA.
gemini-2.5-pro_129,gemini-2.5-pro,1761206396.202364,BNB,208340771858,1761061406.588574,1107.3,1108.85,-3.93,217.74,0.62,,427.780386,10,False,208340854501,208340871376,208340771858,1159.5714009451,3.918258,0,-1.96,-5.502,996.99,1163.13,If the 4-hour 20-period EMA crosses above the 50-period EMA.
grok-4_129,grok-4,1761206467.674121,XRP,206787882116,1760933869.929658,2.4347,2.40715,2303,224.41,0.65,,494.485044,10,False,-1,-1,206787882116,2.2486016037,0.878683,0,-2.52,-63.5628,2.725,2.336,If 4-hour MACD crosses below -0.05
grok-4_129,grok-4,1761206467.674121,DOGE,204608277516,1760739426.489447,0.186354,0.193975,68396,637.876,0.65,,1795.495469,10,False,-1,-1,204608277516,0.1765774011,0.442767,0,-5.74,522.95094,0.214303,0.177039,If price closes below 0.18 on 4-hour timeframe
grok-4_129,grok-4,1761206467.674121,BTC,210091936986,1761201123.987606,109910,109322.5,-0.07,245.754,0.7,,807.084597,10,False,210092003288,210092022026,210091936986,119367.6839082892,6.53748,0,-3.46,40.6,100034.34,113229.22,If 4-hour MACD crosses above -200
grok-4_129,grok-4,1761206467.674121,ETH,209903263292,1761182332.721165,3821.3,3880.75,-1.58,242,0.65,,507.35502,10,False,209903307599,209903324901,209903263292,4119.7164432862,5.135061,0,-2.72,-94.326,3517.13,3976.01,If 4-hour MACD crosses above -20
grok-4_129,grok-4,1761206467.674121,SOL,210137479993,1761204980.65,187.22,187.525,-29.56,222.6948,0.65,,542.114293,10,False,210137527389,210137539386,210137479993,200.8482488861,4.703689000000001,0,-2.49,-9.1636,172.697,195.224,If price closes above 190 on 4-hour timeframe
grok-4_129,grok-4,1761206467.674121,BNB,204618969527,1760740463.030889,1076.9,1108.45,7.07,229.5,0.65,,988.21635,10,False,204618980456,204618994700,204618969527,1019.4989429018,2.90763,0,-3.43,221.998,1142.958,1045.896,If 4-hour MACD crosses below -40
qwen3-max_129,qwen3-max,1761206591.062234,BTC,208968549342,1761110857.696569,107993,109546.5,1.96,403.75,0.88,,13506.218345,20,False,208968572628,208968581802,208968549342,103955.5162257815,1.20045,0,-95.25,3045.84,112253.96,105877.7,4-hour close below 105000
deepseek-chat-v3.1_129,deepseek-chat-v3.1,1761206668.943247,XRP,209776191762,1761171875.034281,2.3357,2.41145,6837,400,0.65,,1309.848052,20,False,-1,-1,209776191762,2.2768386866,0.827772,0,-7.19,518.2446,2.453,2.2778,If the price closes below 2.30 on a 3-minute candle
deepseek-chat-v3.1_129,deepseek-chat-v3.1,1761206668.943247,DOGE,204672918246,1760745927.4436,0.184574,0.194305,27858,257.13,0.65,,784.492716,10,False,-1,-1,204672918246,0.1749153574,0.517746,0,-2.31,271.76727,0.212275,0.175355,If the price closes below 0.180 on a 3-minute candle
deepseek-chat-v3.1_129,deepseek-chat-v3.1,1761206668.943247,BTC,206132712257,1760879536.139365,107343,109526.5,0.12,619.2345,0.75,,1535.967854,10,False,206132723593,206132736980,206132712257,97950.6510210971,1.352038,0,-5.8,261.96,118136.15,102026.675,If the price closes below 105000 on a 3-minute candle
deepseek-chat-v3.1_129,deepseek-chat-v3.1,1761206668.943247,ETH,209201882654,1761131441.698667,3794.9,3887.65,3.11,334.24,0.7,,1462.82744,10,False,209201913663,209201958391,209201882654,3486.8749786731,0.74638,0,-5.31,287.986,4005.042,3682.104,If the price closes below 3700 on a 3-minute candle
deepseek-chat-v3.1_129,deepseek-chat-v3.1,1761206668.943247,SOL,204642432133,1760742854.739914,182.8,187.865,81.81,499.504,0.7,,1405.523072,15,False,204642440174,204642449911,204642432133,175.056068351,0.225392,0,-6.73,413.9586,201.081,176.713,If the price closes below 175 on a 3-minute candle
deepseek-chat-v3.1_129,deepseek-chat-v3.1,1761206668.943247,BNB,208723829594,1761090086.247724,1052.1,1112.45,8.23,435,0.65,,1360.573192,10,False,208723847651,208723861925,208723829594,996.9276469911,3.896452,0,-3.9,496.269,1158.38,1000.39,If the price closes below 950 on a 3-minute candle
claude-sonnet-4-5_129,claude-sonnet-4-5,1761207057.093312,XRP,204655970889,1760744224.108066,2.3031,2.41415,5164,594.7,0.62,,2057.795001,8,False,-1,-1,204655970889,2.0673963334,0.069438,0,-5.35,573.7204,2.6485,2.1877,"BTC breaks below 105,000, confirming deeper market correction"
claude-sonnet-4-5_129,claude-sonnet-4-5,1761207057.093312,DOGE,208890703589,1761103667.460709,0.193191,0.194605,53921,650,0.68,,1377.8426,8,False,-1,-1,208890703589,0.1779547508,1.01404,0,-4.69,76.50792,0.229,0.181,"BTC breaks below 105,000, confirming broader market correction"
claude-sonnet-4-5_129,claude-sonnet-4-5,1761207057.093312,BNB,210036024832,1761195721.325505,1083.9,1116.35,7.25,314.55,0.65,,1020.186644,10,False,210036033028,210036047739,210036024832,1027.1416850817,0.215479,0,-3.54,236.35,1192.35,1040.59,RSI 7-period drops below 25 confirming persistent downtrend
buynhold_btc_129,buynhold_btc,1761208821.786364,BTC,-1,1760740869.658217,106848.5,109568.5,0.09355,0,0,-1,10254.456,1,False,-1,-1,-1,0,4.5,0,0,254.456,,,
gpt-5_130,gpt-5,1761209892.750917,XRP,209211935882,1761131980.951507,2.3989,2.41265,-1504,45,0.58,,158.266022,20,False,-1,-1,209211935882,2.4565171393,3.0631770000000005,0,-1.62,-20.7552,2.3349,2.4247,Close early only if a 4h candle closes above 2.43 AND the 4h MACD histogram increases for 2 consecutive bars.
gpt-5_130,gpt-5,1761209892.750917,DOGE,209198596189,1761131260.491936,0.188711,0.194085,7907,45,0.61,,191.558826,10,False,-1,-1,209198596189,0.1788036988,0.51631,0,-0.67,42.52899,0.1985,0.18268,Close early only if a 4h candle closes below 0.183 AND the 4h MACD histogram turns negative for 2 consecutive bars.
gpt-5_130,gpt-5,1761209892.750917,BTC,210131632249,1761204476.126321,109538,109511.5,0.05,62.5,0.62,,270.235947,20,False,210131645730,210131650685,210131632249,105424.0820860759,2.19076,0,-2.46,-1.35,112880.2,108089.81,Close early only if a 4h candle closes below 108500 AND the 4h MACD histogram decreases for 2 consecutive bars.
gpt-5_130,gpt-5,1761209892.750917,ETH,210171486282,1761207870.592997,3891.1,3886.45,1.4,81.73,0.62,,264.030986,20,False,210171501487,210171516001,210171486282,3773.4759577259,0.330743,0,-2.45,-6.3,4021.33,3834.52,Close early only if a 4h candle closes below 3850 AND the 4h MACD histogram decreases for 2 consecutive bars.
gpt-5_130,gpt-5,1761209892.750917,SOL,210188900751,1761209427.103483,188.06,187.775,17.04,48,0.59,,154.813104,20,False,210188909241,210188920030,210188900751,183.266383532,0.039868,0,-1.44,-4.9416,193.604,185.146,Close early only if a 4h candle closes below 184.8 AND the 4h MACD histogram decreases for 2 consecutive bars.
gpt-5_130,gpt-5,1761209892.750917,BNB,210136410248,1761204885.922009,1103,1114.55,-1.81,40,0.61,,178.035674,10,False,210136478602,210136495274,210136410248,1155.2021436464,1.698571,0,-0.9,-20.996,1062.85,1124.61,Close early only if a 4h candle closes above 1128 AND the 4h MACD histogram increases for 2 consecutive bars.
gemini-2.5-pro_130,gemini-2.5-pro,1761209998.424468,XRP,208756962320,1761092541.916494,2.4262,2.41335,-965,78.1,0.6,,168.111631,15,False,-1,-1,208756962320,2.5241062869,1.986513,0,-1.05,12.738,2.26642,2.50924,4-hour 20-period EMA crosses back above the 50-period EMA.
gemini-2.5-pro_130,gemini-2.5-pro,1761209998.424468,BTC,210183182268,1761208876.423347,109611.9,109503.5,-0.08,168.22,0.6,,355.962917,25,False,210183224671,210183237308,210183182268,112545.7150246914,7.457576,0,-3.95,8.7124,105186.06,111759.72,4-hour 20-period EMA crosses above the 50-period EMA.
gemini-2.5-pro_130,gemini-2.5-pro,1761209998.424468,ETH,208821913224,1761097515.531172,3862.2,3885.55,-1.18,151.71,0.65,,275.023462,15,False,208821973330,208821995397,208821913224,4037.7164024593,3.8729579999999997,0,-2.05,-27.376,3538.185,3988.516,The 4-hour 20-period EMA crosses back above the 50-period EMA.
gemini-2.5-pro_130,gemini-2.5-pro,1761209998.424468,SOL,208812550584,1761096731.34937,185.71,187.915,-13.87,129.31,0.65,,226.723152,10,False,208812613060,208812630068,208812550584,199.2451686919,2.1903189999999997,0,-1.16,-30.0979,167.297,195.179,The 4-hour 20-period EMA crosses back above the 50-period EMA.
gemini-2.5-pro_130,gemini-2.5-pro,1761209998.424468,BNB,210176760990,1761208350.738546,1116.4,1114.15,8.57,479.91,0.7,,934.845081,10,False,210176770182,210176778047,210176760990,1058.0174315544,3.827019,0,-4.31,-18.854,1229.63,1061.96,Price closes below the 4-hour 50-period EMA on a 4-hour candle.
grok-4_130,grok-4,1761210117.598912,XRP,206787882116,1760933869.929658,2.4347,2.41405,2303,224.41,0.65,,510.075946,10,False,-1,-1,206787882116,2.2486325546,0.878683,0,-2.52,-47.9024,2.725,2.336,If 4-hour MACD crosses below -0.05
grok-4_130,grok-4,1761210117.598912,DOGE,204608277516,1760739426.489447,0.186354,0.194165,68396,637.876,0.65,,1807.084994,10,False,-1,-1,204608277516,0.1765779828,0.442767,0,-5.74,534.57826,0.214303,0.177039,If price closes below 0.18 on 4-hour timeframe
grok-4_130,grok-4,1761210117.598912,BTC,210091936986,1761201123.987606,109910,109522.5,-0.07,245.754,0.7,,793.670413,10,False,210092003288,210092022026,210091936986,119369.0358095238,6.53748,0,-3.46,27.09,100034.34,113229.22,If 4-hour MACD crosses above -200
grok-4_130,grok-4,1761210117.598912,ETH,209903263292,1761182332.721165,3821.3,3885.65,-1.58,242,0.65,,500.005792,10,False,209903307599,209903324901,209903263292,4119.764080417,5.135061,0,-2.72,-101.752,3517.13,3976.01,If 4-hour MACD crosses above -20
grok-4_130,grok-4,1761210117.598912,SOL,210137479993,1761204980.65,187.22,188.165,-29.56,222.6948,0.65,,523.265347,10,False,210137527389,210137539386,210137479993,200.850541173,4.703689000000001,0,-2.49,-28.082,172.697,195.224,If price closes above 190 on 4-hour timeframe
grok-4_130,grok-4,1761210117.598912,BNB,204618969527,1760740463.030889,1076.9,1115.05,7.07,229.5,0.65,,1035.131987,10,False,204618980456,204618994700,204618969527,1019.4611796322,2.90763,0,-3.43,268.66,1142.958,1045.896,If 4-hour MACD crosses below -40
deepseek-chat-v3.1_130,deepseek-chat-v3.1,1761210179.02264,XRP,209776191762,1761171875.034281,2.3357,2.41375,6837,400,0.65,,1324.683129,20,False,-1,-1,209776191762,2.2768696378,0.827772,0,-7.19,533.286,2.453,2.2778,If the price closes below 2.30 on a 3-minute candle
deepseek-chat-v3.1_130,deepseek-chat-v3.1,1761210179.02264,DOGE,204672918246,1760745927.4436,0.184574,0.194145,27858,257.13,0.65,,779.184302,10,False,-1,-1,204672918246,0.174915939,0.517746,0,-2.31,266.47425,0.212275,0.175355,If the price closes below 0.180 on a 3-minute candle
deepseek-chat-v3.1_130,deepseek-chat-v3.1,1761210179.02264,BTC,206132712257,1760879536.139365,107343,109537.5,0.12,619.2345,0.75,,1536.523597,10,False,206132723593,206132736980,206132712257,97952.0371561182,1.352038,0,-5.8,262.68,118136.15,102026.675,If the price closes below 105000 on a 3-minute candle
deepseek-chat-v3.1_130,deepseek-chat-v3.1,1761210179.02264,ETH,209201882654,1761131441.698667,3794.9,3886.45,3.11,334.24,0.7,,1458.944326,10,False,209201913663,209201958391,209201882654,3486.9245600105,0.74638,0,-5.31,284.254,4005.042,3682.104,If the price closes below 3700 on a 3-minute candle
deepseek-chat-v3.1_130,deepseek-chat-v3.1,1761210179.02264,SOL,204642432133,1760742854.739914,182.8,188.005,81.81,499.504,0.7,,1417.60235,15,False,204642440174,204642449911,204642432133,175.0584782125,0.225392,0,-6.73,426.2301,201.081,176.713,If the price closes below 175 on a 3-minute candle
deepseek-chat-v3.1_130,deepseek-chat-v3.1,1761210179.02264,BNB,208723829594,1761090086.247724,1052.1,1113.9,8.23,435,0.65,,1373.213445,10,False,208723847651,208723861925,208723829594,996.8898836094,3.896452,0,-3.9,508.614,1158.38,1000.39,If the price closes below 950 on a 3-minute candle
qwen3-max_130,qwen3-max,1761210225.715217,BTC,208968549342,1761110857.696569,107993,109483.5,1.96,403.75,0.88,,13376.135473,20,False,208968572628,208968581802,208968549342,103956.9023647636,1.20045,0,-95.25,2918.44,112253.96,105877.7,4-hour close below 105000
claude-sonnet-4-5_130,claude-sonnet-4-5,1761210633.137547,XRP,204655970889,1760744224.108066,2.3031,2.41025,5164,594.7,0.62,,2036.466765,8,False,-1,-1,204655970889,2.0674272846,0.069438,0,-5.35,552.548,2.6485,2.1877,"BTC breaks below 105,000, confirming deeper market correction"
claude-sonnet-4-5_130,claude-sonnet-4-5,1761210633.137547,DOGE,208890703589,1761103667.460709,0.193191,0.194685,53921,650,0.68,,1379.969644,8,False,-1,-1,208890703589,0.1779553324,1.01404,0,-4.69,78.66476,0.229,0.181,"BTC breaks below 105,000, confirming broader market correction"
buynhold_btc_130,buynhold_btc,1761212374.226001,BTC,-1,1760740869.658217,106848.5,109388.5,0.09355,0,0,-1,10237.617,1,False,-1,-1,-1,0,4.5,0,0,237.617,,,
gpt-5_131,gpt-5,1761213580.279357,XRP,209211935882,1761131980.951507,2.3989,2.41025,-1504,45,0.58,,162.221808,20,False,-1,-1,209211935882,2.4565465802,3.0631770000000005,0,-1.62,-16.8448,2.3349,2.4247,Close early only if a 4h candle closes above 2.43 AND the 4h MACD histogram increases for 2 consecutive bars.
gpt-5_131,gpt-5,1761213580.279357,DOGE,209198596189,1761131260.491936,0.188711,0.194745,7907,45,0.61,,196.694007,10,False,-1,-1,209198596189,0.1788042804,0.51631,0,-0.67,47.66854,0.1985,0.18268,Close early only if a 4h candle closes below 0.183 AND the 4h MACD histogram turns negative for 2 consecutive bars.
gpt-5_131,gpt-5,1761213580.279357,BTC,210131632249,1761204476.126321,109538,109430.5,0.05,62.5,0.62,,266.117507,20,False,210131645730,210131650685,210131632249,105425.4682126582,2.19076,0,-2.46,-5.4,112880.2,108089.81,Close early only if a 4h candle closes below 108500 AND the 4h MACD histogram decreases for 2 consecutive bars.
gpt-5_131,gpt-5,1761213580.279357,ETH,210171486282,1761207870.592997,3891.1,3888.55,1.4,81.73,0.62,,266.34296,20,False,210171501487,210171516001,210171486282,3773.5255393586,0.330743,0,-2.45,-3.92,4021.33,3834.52,Close early only if a 4h candle closes below 3850 AND the 4h MACD histogram decreases for 2 consecutive bars.
gpt-5_131,gpt-5,1761213580.279357,SOL,210188900751,1761209427.103483,188.06,188.315,17.04,48,0.59,,163.633867,20,False,210188909241,210188920030,210188900751,183.268793367,0.039868,0,-1.44,3.9192,193.604,185.146,Close early only if a 4h candle closes below 184.8 AND the 4h MACD histogram decreases for 2 consecutive bars.
gpt-5_131,gpt-5,1761213580.279357,BNB,210136410248,1761204885.922009,1103,1097.45,-1.81,40,0.61,,209.28374,10,False,210136478602,210136495274,210136410248,1155.1679768482,1.698571,0,-0.9,10.317,1062.85,1124.61,Close early only if a 4h candle closes above 1128 AND the 4h MACD histogram increases for 2 consecutive bars.
grok-4_131,grok-4,1761213605.255777,XRP,206787882116,1760933869.929658,2.4347,2.41055,2303,224.41,0.65,,501.946037,10,False,-1,-1,206787882116,2.2486634659,0.878683,0,-2.52,-55.9629,2.725,2.336,If 4-hour MACD crosses below -0.05
grok-4_131,grok-4,1761213605.255777,DOGE,204608277516,1760739426.489447,0.186354,0.19478,68396,637.876,0.65,,1847.590733,10,False,-1,-1,204608277516,0.176575642,0.442767,0,-5.74,574.9319,0.214303,0.177039,If price closes below 0.18 on 4-hour timeframe
grok-4_131,grok-4,1761213605.255777,BTC,210091936986,1761201123.987606,109910,109457.5,-0.07,245.754,0.7,,799.366161,10,False,210092003288,210092022026,210091936986,119370.3867513227,6.53748,0,-3.46,32.69,100034.34,113229.22,If 4-hour MACD crosses above -200
grok-4_131,grok-4,1761213605.255777,ETH,209903263292,1761182332.721165,3821.3,3889.65,-1.58,242,0.65,,494.394627,10,False,209903307599,209903324901,209903263292,4119.8117566394,5.135061,0,-2.72,-107.44,3517.13,3976.01,If 4-hour MACD crosses above -20
grok-4_131,grok-4,1761213605.255777,SOL,210137479993,1761204980.65,187.22,188.395,-29.56,222.6948,0.65,,518.014157,10,False,210137527389,210137539386,210137479993,200.8528386085,4.703689000000001,0,-2.49,-33.4028,172.697,195.224,If price closes above 190 on 4-hour timeframe
grok-4_131,grok-4,1761213605.255777,BNB,204618969527,1760740463.030889,1076.9,1097.65,7.07,229.5,0.65,,912.440308,10,False,204618980456,204618994700,204618969527,1019.412594655,2.90763,0,-3.43,145.642,1142.958,1045.896,If 4-hour MACD crosses below -40
gemini-2.5-pro_131,gemini-2.5-pro,1761213626.671491,XRP,208756962320,1761092541.916494,2.4262,2.41125,-965,78.1,0.6,,169.906835,15,False,-1,-1,208756962320,2.5241651308,1.986513,0,-1.05,14.475,2.26642,2.50924,4-hour 20-period EMA crosses back above the 50-period EMA.
gemini-2.5-pro_131,gemini-2.5-pro,1761213626.671491,DOGE,210216524915,1761211977.604617,0.19446,0.194875,-12105,117.72,0.6,,229.583336,10,False,-1,-1,210216524915,0.2036438021,2.001575,0,-1.06,-4.842,0.174995,0.204155,4-hour 20-period EMA crosses above the 50-period EMA.
